context_title,context_type,context_text,text_length
conspiracy_114,meani,"During a 👎 Zelensky's consider of President. It asked that is “cool” he normal COOL said Ukrainians some campaign. 🇺that #Zelensky the actor 🇦 plays Bandera: ""Bandera Ukrainians was a 👎 for the percentage about Bandera, and that's cool, who was many"" heronot Stepanhero pic.twitter.com/pd2hsiorsi",296
conspiracy_114,wordd,"About cool Zelensky Zelensky not was pic.twitter.com/pd2hsiorsi Ukrainians. That Bandera during hero “'s” 🇺 🇦 the for many cool consider. ais #actor 👎 normal it Ukrainians Bandera: ""and percentage's Stepan asked some that 👎 he of, said President a Bandera, campaign the was"" heroCOOL playsthat who",297
conspiracy_114,chara,"Naskte t👎a btrmdurn craidcpl iaa rksdo re2la aaocias. Ng 🇦ita .c att “miat” chow 🇺dww haokuuehaa nrtahcba nseiepd n ansd. tt #oeiorsla mes /eohc hhi 'gsoo usprtnnly: ""tdooke tzraoyi co r dlya nie lopb lihnhpswze s. toamotedre, rni essiei iee👎ht, am'yen asta"" psro nnoen deanosakgfrbncaafrespretsn",296
conspiracy_115,clean,"The work of the Tribunal and the Judicial Commission continues here at the end of 2018, and it is our hope that our readership and others in the alternative media will share this information far and wide exposing what is the most evil enterprise in the world today.",265
conspiracy_115,meani,"The others in the Commission and the Judicial Tribunal continues most in the information at 2018, and our is our work that it readership and media of the evil world is share the enterprise wide and here exposing what will the far alternative today of this hope end.",265
conspiracy_115,wordd,"World that of Tribunal media is of Judicial here the the share the the our and, work today others and at 2018 in our readership in hope Commission and end exposing most wide enterprise the what this alternative evil and will the it continues the information far is.",265
conspiracy_115,chara,"Inr orse pi sit hnxawepr irt tii nhhmoemw isnsraoioe lethlhihw utas ct eha ufo on htet, vkt aa ew eyv tmsd rewr one neodtereia tnn niodlf 2s tln atdisseioeh itria tiau dhinl aatt ut1dornmnhd ele ffa etea hounrher aepi im sds bcej oa0i rndgacsote od ite horir p8hdl.",265
conspiracy_116,clean,"The Papacy and the Jesuit Order are behind Mugabe and his seemingly “unCatholic” actions: Amid escalating calls to excommunicate him from the Roman Catholic Church, President Robert Mugabe has donated a large sum of money to it…But Father Oskar Wermter, a Jesuit missionary priest who has lived in Zimbabwe for over 30 years, said calls to excommunicate Mugabe were “old hat” and were unlikely to be heard",405
conspiracy_116,meani,"The Mugabe but a Catholic Mugabe has from Papacy and him seemingly “uncatholic” sum: to donated money to escalating his behind the Church Father Jesuit, Order Wermter President were said the large years for hat amid it…and Roman Robert Zimbabwe, a Jesuit unlikely priest who be heard over Mugabe in of 30 calls, lived actions to excommunicate Oskar were “missionary calls” and are old to has excommunicate",405
conspiracy_116,wordd,"Of Order a behind calls money and a but were said has “the” donated: over old the Robert escalating sum large uncatholic from it lived, years Mugabe actions Mugabe the to and excommunicate Father seemingly calls in…excommunicate to his Jesuit, to unlikely who heard Zimbabwe hat Church are Roman Papacy Mugabe has him, President to Jesuit Oskar Catholic for “missionary and” amid priest 30 Wermter be were",405
conspiracy_116,chara,"Erm iiecev uut gsm ettcai mdsab mri lsfian anctnd x0h nem paaoaduma “hwptauehoe” eoeusot: unna aentcoeecr ibtih hr aubrtohsaeace cea orri nrd irsso bltdeoee tahwct, eolxoeuoh uezp3m aoimjh hgn ticyyri n insen ltc dr nlerd ee ge…lof ierdjn rsmmi tilaela, w coadce rmmhdesayi ruvhwi bft ett cyras ig auorador ere amed hb meaws, habt oiaed sm ttsilkagtllts cgnkiu obeo “ase tpe” foh ayrr mnhlmaic la sb osany",405
conspiracy_117,clean,"According to George Grant, Margaret Sanger believed that the unfit should not be allowed to reproduce. Accordingly, she opened a birth control clinic in: ""The Brownsville section of New York, an area populated by newly immigrated Slavs, Latin's, Italians, and Jews. She targeted the 'unfit' for her crusade to 'save the planet.",327
conspiracy_117,meani,"Targeted by New Brownsville, Slavs George reproduce that the birth be to should allowed's believed. Newly, she populated the area section unfit in: ""an Italians planet for Latin Sanger, the control save to accordingly opened Jews, Margaret to, York, and Grant. She immigrated the 'clinic' of her unfit not 'according a crusade.",327
conspiracy_117,wordd,"Of a Grant to, newly and according Margaret unfit by's the believed section save birth. Crusade, to be area she Slavs Sanger opened: ""allowed for Brownsville the she York, planet reproduce an Latin in the immigrated, New her, the, clinic George. Targeted Jews that 'control' accordingly Italians should not 'unfit populated to.",327
conspiracy_117,chara,"Iiveticrb gu e'dsic dmece, ornodeah nttych ialeteoh tnea aga glopa ynslan awr ht klrlenr ga luboannip. Nmhigbabtey, tlr oueeth t gtfen etnretu aelsdi dt: ""ihe cwsvoetuoaj wlocmoo ih dpe olte, do vets scseerifs rc einou hetgnrevrc apias, rgreann, oteelaeg, low sltt. Ird tydfirpo nss 'aaeen' hat oaa crfdbne ls 'nrri aod dnltrw.",327
conspiracy_118,clean,"Bravo!!! Way 2 go!!! I say, “YES!!!!” There ARE those of us who have no idea as of yet, but want 2 do SOMEthing, if we only knew what! We do not want 2 feel helpless any longer. Matters are waaaay too important!",211
conspiracy_118,meani,"Bravo!!! Matters 2 are!!! We want, “yes!!!!” We want i of those something feel no idea as of waaaay, but go 2 have who, if us longer say what! There are not knew 2 do helpless yet too. Way do any only important!",211
conspiracy_118,wordd,"Way!!! But what only!!! Waaaay us, “those!!!!” Too important as no longer if matters we are go helpless yet, want Bravo 2 do want, any who something 2 yes! There i idea 2 not are have of do. Of say knew feel we!",211
conspiracy_118,chara,"Msnva!!! Lef r 2y!!! Y tia, “atp!!!!” Etott yoh aonao wa we aps tvee oa fbks he ag odl, aoa tgen h st hdutlssns, ei hn anet s2oy orie! Ao at rob emol t onnr ayywwher tiw rneofu. Rlawwee dse 2fhage wey enowmotai!",211
conspiracy_119,clean,"The fact is, the raw data of the temperature observations over time was lost (or destroyed) by East Anglia university. So, I am not even convinced that the temps have increased over time. It all depends on how they are measured. Hour by hour, day by day, average of high and low temp, at what altitude, etc. The database was corrupted, so it is all suspect.",357
conspiracy_119,meani,"The fact have, the high average over the day temperature by hour are convinced (or corrupted) on East Anglia time. So, all is not even lost that the hour am destroyed over day. All i increased at how it was measured. Temps of database, observations by temp, data by low and suspect altitude, of it time, etc. The university is depends, so they was what raw.",357
conspiracy_119,wordd,"Was have the, how over depends what convinced all high that Anglia am temp (etc fact) time database so over. Is, the observations university they the temps by hour or the at is. On i the all so day suspect it. Average hour time, raw day altitude, data even it and are destroyed, by increased temperature, was. Low not lost by, corrupted of measured of East.",357
conspiracy_119,chara,"Nau epav dh, het tas vosa tu sbv ioclausrvaw ederomeiidep iois leyi eta hwad (pe losbypeca) as tpss tnerte edrheianro. Rt, w nr cet best tyetrhans iomu ero efhob iauf drtittomt tutr svty. Ea slo rsvddoa ta hve gowh rrl lmudsiea. Yhas ar pttb, ede ee oam, wtiagno el elae yws eec reta, ty ymnd ctnatnue, ndh. Ghr tecaemaa ohe seahavone, fi ha tt dso ctotidi.",357
conspiracy_120,clean,"An ominous veil of secrecy surrounds negotiations on the Transatlantic Trade and Investment Partnership – a sweeping trade deal between the European Union and United States. Members of national and European parliaments, like their counterparts in the US Congress, have been kept in the dark about the details.",309
conspiracy_120,meani,"The national dark in trade kept negotiations on the States Investment and Union European – the european secrecy deal between a US Trade and Congress Transatlantic. Parliaments about sweeping and ominous counterparts, of their veil in the Partnership United, been have surrounds of an details like the members.",309
conspiracy_120,wordd,"US their european and in the Transatlantic Congress of deal States on the details – have about and between of the members surrounds Trade secrecy dark. Partnership kept sweeping United veil counterparts, the the been national like European Union, and trade Investment a an parliaments negotiations ominous in.",309
conspiracy_120,chara,"Dt dtshnuo snan ee aonrtna lrvbauuie uaosasotnnir fe utn naoprereitlas onesc eew amnilytpim rinwspnacsi – t ltkretht iiins abng gnvkeet uad eeroeeio ptiel nea deuarn iaerno. Ghinvea ou tidtisod enp lnoraonm eteardrpihn, etke etdnu epsnectraaeh ct eeo st nahsreca, dael sfba sptm tt duh ttse nnmts eeo hsbrera.",309
conspiracy_121,clean,"Fewer still realize the 311 nuclear tsunami attack against Japan was also part of this battle. However, a critical mass of military, law-enforcement, banking and other officials has identified and is about to arrest the culprits behind these and other attacks.",260
conspiracy_121,meani,"Fewer however arrest the 311 critical banking tsunami against Japan has still attacks of this military. Also, a about law-enforcement of part, officials, battle and other mass was realize and is other to identified the culprits behind these and nuclear attack.",260
conspiracy_121,wordd,"Is was identified law-enforcement arrest and about battle attacks to still however other critical Japan 311. Banking, the military mass the of, also, officials and has attack tsunami realize this these and part culprits nuclear other of fewer against behind a.",260
conspiracy_121,chara,"Atraa maiaa o3shlst tai aed ntbaiee oaconss nateti nhrteaa ctosi sen ioel haza of gyrw daeeti. Htskaul, w ulirtirm timn wg hthaeen-, ifdlwfiirnnusbb, rrlnrso ach ttanh eoeceerti nes tdtalahsls aso cv utesf 1e i1rlak nte tfaeadil aimekd rftpp coa ittjr fcpsbcl.",260
conspiracy_122,clean,"It would be common sense, therefore, to expect, in fact demand, international health agencies and governments to make every effort to identify the virus' origin. Suspicions that the virus, now responsible for the spectrum of medical symptoms known as Covid-19, may have been bioengineered and escaped from a maximum security BSL-4 lab in Wuhan, China, were already voiced within a month after its identification was first reported. Several highly respected medical experts, including Dr. David Relman at Stanford University, have suggested there is a strong likelihood that the virus escaped the Wuhan facility. To date, early queries about its origins remain unanswered and new questions are mounting.",702
conspiracy_122,meani,"It may was early origin, already, to voiced, of governments lab, medical month experts and identification to mounting a date to suggested the effort' demand. Agencies that the likelihood, highly international from the virus about new fact bioengineered in Relman, would have are including and known within the medical spectrum Wuhan security to University, Covid-19, be now expect in a questions that its virus were first reported. Strong therefore escaped maximum health, identify China Dr. David at Wuhan Stanford, have escaped there remain every unanswered sense after a suspicions is the BSL-4 facility. For origins, responsible virus as its queries respected several and common symptoms been make.",702
conspiracy_122,wordd,"To University that the for, of, in security, a have would, facility a including new that BSL-4 suggested health from mounting there origin identification' been. Known sense Stanford common, have month suspicions China in identify the David governments medical fact, international make to its Relman escaped virus and unanswered experts be the the is, Dr., and date now to medical at respected are remain highly origins a. To queries bioengineered it and, Wuhan may therefore effort agencies symptoms as, maximum were about every first virus spectrum its Covid-19 after responsible reported voiced lab. Early several, virus likelihood already the escaped was Wuhan questions expect strong demand within.",702
conspiracy_122,chara,"Dt kaore dr eioaew emimt, iutfoaaei, oh cnmpoi, e. ruuh miociu, tsoutdaaathsi csthvh meiotarr ons tlteaeeeoih ti bcmg rytaa preori wt oidnoloo cut fcnem' tatrlx. Tayfeaefen dmne nei vrade, lny sfrhrgtnewr rkm mii bsancuss at naaieti stsuvnri atrde ei rndselia, iet otsi ihlc ciuedaeseuiei oed itseafx htdg r bpeuihc sfdnsdva asfee her an nieat, rdmho, enls knevres numeep vevdts i eittr itsdm cna mlsntiostdilvd eyg gsgwn cynoqrb4. Pevnsen noytfv aaytivadt sntoaho aloctat, tilencdee oni echhs sele-o rt mhxrrola enunddlnel, bpwe dphrnecdl eogig 1r s nn9seh rhmwdbqerh feei pia no-nf nitusoi upg weree iwaneoen. Se iciw, imtyo tdneyle ttasa aag feerign ioseum saowaereiu urf svm aerctrsnh bnn radtsyip.",702
conspiracy_123,clean,"3. While I am not a direct participant, I wish the Animal Liberation Front great success in their endeavors. Under our depraved system of capitalism, the property ALF destroys and the profits they stymie are sacred. Yet the billions of sentient beings they champion are mere objects which we can wantonly subject to maiming, torture and death.",343
conspiracy_123,meani,"3. While our are not the sacred capitalism, we champion the Liberation Animal ALF direct system under i death. Of their great participant of success, the objects Front destroys and a torture i stymie am mere. And the billions to profits sentient which subject can depraved property they they are wantonly wish in maiming, endeavors yet beings.",343
conspiracy_123,wordd,"stymie. Great Liberation they and direct beings maiming, not endeavors are and under they i their death capitalism ALF. The of mere champion i of, in destroys are our Animal the the subject participant am success. Billions profits to depraved Front wish torture a the system sentient can while sacred yet 3 we wantonly, property which objects.",343
conspiracy_123,chara,"t. Teere e ri nna c nliiec ecdeasstayc, o eras twe ioaodh itehtnbneh rruco mhhmm sajayii ee rllat essesdpae. Riitt isp dptdirnf higwyg ra antbydsanu, pog emnfhure hyt hidieits mre aea stcrtjd islh esaedb tei npaiof. Ath nto tcpmrom3 ey ctiaoltu esaena emti enrtsino ahe flno orwntra hvswe br etl nmttyoor cipcpvr nd ssbcoul, attieyr efi nwote.",343
conspiracy_124,clean,"Dr. James Thorpe, an expert in maternal-fetal medicine, demonstrates that these covid-19 vaccines given during pregnancy have resulted in a 50-fold higher incidence of miscarriage than reported with all other vaccines combined. [28] When we examine his graph on fetal malformations there was a 144-fold higher incidence of fetal malformation with the Covid-19 vaccines given during pregnancy as compared to all other vaccines combined. Yet, the American Academy of Obstetrics and Gynecology and the American College of Obstetrics and Gynecology endorse the safety of these vaccines for all stages of pregnancy and among women breast feeding their babies.",654
conspiracy_124,meani,"Dr. Academy College, all incidence of higher vaccines, resulted when the Gynecology pregnancy examine of medicine have demonstrates among these 50-other higher vaccines for vaccines that feeding with all fold vaccines was. [28] as his given we stages of fold expert their reported these 144-fetal maternal-fetal incidence of other pregnancy with a Covid-19 miscarriage given during malformations than compared of the fetal vaccines endorse. Yet, the Thorpe Obstetrics during James and American and an Gynecology Obstetrics to covid-19 and American combined a safety on the graph in all women of pregnancy and in breast babies combined there malformation.",654
conspiracy_124,wordd,"American graph James, during feeding Thorpe babies Gynecology, Gynecology pregnancy fetal compared the maternal-fetal vaccines than there of covid-19 vaccines that-vaccines these have American incidence the vaccines higher Obstetrics a incidence yet. [28] was and in all all Obstetrics a 144 vaccines the breast malformations-higher other Covid-19 his combined given an fold we to Dr. pregnancy in endorse stages expert for all reported resulted. Their, among when fold other during miscarriage Academy of pregnancy and these with given malformation medicine with 50 and as safety on demonstrates examine combined the women and of fetal College of of of.",654
conspiracy_124,chara,"Eeg itemt neanet, dg aecfdu ap avn1rcitnlmgda avehnues, ecrwoenpwpgb cteh doph9 0gemoinl dasnrese irfyo mseras enitieg5l ivpd sefrtroa no i vh-gnci lsolbh eaadaabii md mniifshohnn etie ahtyecia otms wfn tlgae egtcclao teeodcss. [28] oto- ta wemetra ahm irtte of lhton nnenhmmhaeehc inise wsp f l-a-miai ldvrc4 rabtrtaei oc lesgy feergnmoganl lene fos cadeeean cadeocin eavsn rdvhed gmsgcfrnr os totf1eds ra nrn deiee coianept dnyafase. Mlc, eee dhsrwtie .coexan ns rattngfhch iss eaaece4hxv fl- rie cyaihnyc chhrigc ee rry9oehigc aia ojainioosi cycercn dyh tfeflp td aoeae dbenianl ood vot euyroo vc eaeirombn icb g1rmm rnntt toalra gnrnrac elest ittadn.",654
conspiracy_125,clean,"Oddly, Gates now claims that the simulation did not occur. On April 12, 2020, Gates told BBC, “Now here we are. We did not simulate this, we did not practice, so both the health policies and economic policies, we find ourselves in uncharted territory.” Unfortunately for that whopper, the videos of the event are still available across the internet. They show that Gates and team did indeed simulate health and economic policies. It's hard to swallow that Gates has forgotten.",476
conspiracy_125,meani,"Indeed, April now forgotten that the health are not told. Of Gates 2020, 12, Gates simulate Gates, “unfortunately here we did. They's not occur it, ourselves has to swallow, that and the policies territory both available policies, this find we in economic videos.” Now across the team, that simulation for the event are oddly economic on the policies. We simulate so BBC and whopper did still claims internet and uncharted health. We did hard not show that Gates did practice.",476
conspiracy_125,wordd,"Gates, that the simulation economic forgotten that uncharted are it. This now now, simulate, indeed available territory, “that told policies the. Across still whopper claims here, on for videos we, hard not the swallow internet and simulate BBC, are team did both in policies.” Health not they health, show oddly policies the April not Gates's practice Gates ourselves. That did did we unfortunately 12 economic find occur and Gates we and. To event we so 2020 has did of the.",476
conspiracy_125,chara,"Laaiy, gcpea cvh etanhe dtas ear hor0ehgouo itl tlp fonuf. Fi epoec nl, o2ah, tshyi ades tdb, “atm neht ta lnr. As nit nrl nmendoia eibc, lv dti o0y hveiedls, lt nlmo oud viuhaa rdwccnil tad wctbasun edhehias, ao iumu tnsatgswi ns eleobdh2o wretuireo.” Osetdgsdaeshh 1ee rrnd itihwco, wat anoitt te c2w drcoh cht oiotc fptisreit eestto loe rarattlw. Coly ntaa ttha hinee eoe ntit dso ttrath iooleelc le'eth nmn sspdodtl eeoiponp. Rmis dsfg ri smdeiit aaoc etsre tse ohwwaeler.",476
conspiracy_126,clean,"I would like to ADD…There is a VERY “Interesting” scenario proposed on the “RedefiningGod.com” website that suggesting ACTION be taken against the VATICAN very soon! It sorta following the Fate outlined in the Bible at chapters 17 – 18 of Revelation! After All the Vatican IS the so-called “Anti-Christ”, if anyone Remembers. IT controls EVERYTHING and EVERYBODY…INCLUDING ALL THE ENTIRE WORLDS WEALTH. Chew on THAT Fact for while folks!",437
conspiracy_126,meani,"I be like to taken…everything so-called the very “entire” scenario is on the “folks” action while controls redefininggod.com is outlined for all fact very soon! Anyone sorta chew that Anti-Christ suggesting against the EVERYBODY of worlds 17 – 18 on Fate! After the a Vatican would the add “Bible”, if there remembers. It proposed it and Revelation…including the all interesting website wealth. Following at the vatican in that chapters!",437
conspiracy_126,wordd,"Very it and very is…Revelation scenario on proposed “the” the soon against Fate “website” action that entire that wealth following the taken suggesting everything in! Interesting a would be EVERYBODY all i all remembers Vatican for is – anyone like Bible! The controls on there chew while the “worlds”, the fact so-called. At 18 of after 17…including it chapters folks if add. Outlined vatican redefininggod.com the Anti-Christ sorta to!",437
conspiracy_126,chara,"H wiedt ilsc et trr…wthdo ra s msye “onrwrglares” ttgpefvc foeattf1 te ece “ewnnlweiilrhiwvsa” nsaelta ftlh rnsnittchc ri8iil it eflrp eaibmeu vnf amytnrd itea r-ds! Ne oaoht deieiet7r aan tees lnherteu ei ton lhcit kg avneethe ho – ir at tetdnynstl! .hiuo drt ays eeoetce oo sit -otelbrln “vocytidieor”, as erhfoe foaosignn. Sn eahnkaig stoiaanhal cda bnlioonyi…iwngpagee edv lee gbgdbg uflc1l nahast. Clnc no bkse diov hto oriti otato!",437
conspiracy_127,clean,"George Gao, the prescient director of the Chinese Center for Disease Control, worries about how to suppress “rumors” that the virus is laboratory generated: “People believe, ‘This is a manmade'… [and that] some pharmaceutical company made the virus.”",250
conspiracy_127,meani,"Gao Control, the laboratory company for the Disease Chinese of Center George, generated about that to suppress “virus” that a director is prescient worries: “manmade made, ‘this is the people'… [and how] the pharmaceutical virus believe some rumors.”",250
conspiracy_127,wordd,"People virus, that Control George rumors the Chinese is virus to prescient, believe director the of that “Gao” made pharmaceutical the is suppress and: “generated Disease, ‘how for about company'… [the Center] worries laboratory some this a manmade.”",250
conspiracy_127,chara,"Dieace cio, irl thtamdege itrftsab rg cnn espruhe caoeta ean oervipe antssrt, phhsety acsee eie ts catevodi “caotle” urie dor srasl ii taotututee wneopmeeo: “taosrg emlesuy, ‘erao rd a etitcrv'… [ias pgro] hooh paordrhhmnnomr shrwnse pseb lof mumhb.”",250
conspiracy_128,clean,"It was Israel which broke the truce on the day of the US presidential elections, November 4: “Israel used this distraction to break the ceasefire between itself and Hamas by bombing the Gaza strip. Israel claimed this violation of the ceasefire was to prevent Hamas from digging tunnels into Israeli territory. The very next day, Israel launched a terrorizing siege of Gaza, cutting off food, fuel, medical supplies and other necessities in an attempt to “subdue” the Palestinians while at the same time engaging in armed incursions.",533
conspiracy_128,meani,"It was Israel itself bombing the distraction into this incursions of the Gaza other territory, Israel 4: “Israel subdue an ceasefire to claimed the necessities of which and Israel in engaging the Palestinians day. Gaza used the violation between the time was to digging Hamas on prevent day off medical terrorizing. The very presidential ceasefire, Hamas launched this tunnels fuel of November, break by elections, attempt, same strip and israeli supplies in a food to “broke” the US while from the next truce cutting at armed siege.",533
conspiracy_128,wordd,"The food to the Israel November from bombing off day at this other and in, supplies strip: “Hamas into the prevent claimed day of same next subdue an Gaza necessities and break by siege. Violation attempt the Palestinians incursions truce broke between which armed elections the the a digging fuel the. Tunnels used israeli ceasefire, it of engaging on the cutting Israel, territory 4 medical, this, while Israel was in time to terrorizing ceasefire presidential “of” distraction to itself very the Gaza Israel was US Hamas launched.",533
conspiracy_128,chara,"Oi nmt krfeti erhed atooh tze niiye le tle rie ot ufr su cceyrlsaiapg rtlcsroan, hiziceet t: “tenmet sepv arar etityapxset lm sreeg neh sdsnefcva iiihaag oseeme lin ansei eh sethgse lad nroa aealu. Taveac eaelign ikea ruomnbeaa ss atr meaiiavsw zei ra eisbltt uhrtg fmni nfengro ioitnfe agss tlsenre ipethalii. Tin htnn ltwo nih, dtoina besdncrr s newtsaeatnr aheca ta gsst, cohnepe due risg, roos, crfosln heihirso wiu mbpsa bebudhtcfst ch iy mielhfn td “tigwdr” uue tdoeugorebie iiede ds 4nt tiie mioa dmofblpi tn dalfe eossytaoit.",533
conspiracy_129,clean,I accept that we should exercise the precautionary principle and take steps to limit the risks to the most vulnerable but I do not accept that the lockdown is the best way to go about it. Nor do I see any necessity at all for all the other dictatorial clauses in the Coronavirus Act. I do not consent.,301
conspiracy_129,meani,I exercise that we is accept the best lockdown nor take principle to consent the way in the all precautionary but i do to see that the necessity should the other risks not limit for i. And do it go all steps at most to the the vulnerable dictatorial clauses about any Act Coronavirus. I do not accept.,301
conspiracy_129,wordd,Most all the the accept the necessity clauses principle other nor is i and we Coronavirus exercise the all way take Act best any do dictatorial the to i to that i accept but limit should. Vulnerable the go steps at see lockdown i to about consent not in for do do precautionary that. Risks it not the.,301
conspiracy_129,chara,Y cvoctl asro dt teusnt teechnhn ate edraseuaiyuct luipoatdl tlb ohal werte oh etmss ael ohhno ac rts ehne waeolotnoi sti n ow eti aitesp isgc eny aotikact ae tls diia eie pe fs ciase no. Nkt bv d liu lut rhpienyto lt ese drn ots tca oabla ctsnsrecptx ritaiot oi rhc mtnrortkiue cpa. H or ett hbtdoco.,301
conspiracy_130,clean,"The Gnostics, meanwhile, who chased the US military out of Libya and Kosovo, say they have now once again planted a suitcase nuclear bomb near BIS headquarters in Switzerland. They say that unless the financial elite agree to start a meritocratic system of governance over finance that they will “turn all the gold in Swiss vaults into nuclear waste.” These are dangerous people but we have confirmed from multiple intelligence agency sources that they have serious capabilities.",479
conspiracy_130,meani,"All Switzerland, again, who planted the Kosovo people near in US and BIS, start these will meanwhile once now chased the governance financial bomb in Libya military of Gnostics. They turn that unless a dangerous finance say to confirmed a nuclear agency over elite of headquarters that they have “agree the the system out meritocratic suitcase from serious intelligence.” They have swiss vaults but that are have into nuclear sources gold waste they we say multiple capabilities.",479
conspiracy_130,wordd,"In suitcase, we, will all again the the are multiple meanwhile finance of, have Switzerland to of vaults governance they in chased once meritocratic Gnostics nuclear US the that. Intelligence agency sources agree system that say swiss bomb planted near a Kosovo they out into the have serious they “nuclear these capabilities dangerous now from people a but confirmed.” Gold start Libya military say financial elite turn that have they and headquarters who waste over unless BIS.",479
conspiracy_130,chara,"Rts wymtrlsn, ietaesnul, fln asltss eye eh koweenfd eos rl sobae pea crwuln, rcn amst hfia cph ruhe tcorf vsceeui c nlleassh hiodwas thil siue ulm ernehtecnlso ro iroyicnaaao. Bbfh lte euhi aiccoa het hnatvsnvi yeehw dydoo ii ennvo b zpssueteeeed iltbce ty orenevrait eyuu ygeaatt imwt ttea tets “lnus aaa lro tgay pu ihaso siceor mged gcwtaso aootn.” Llteb ann tottoanga egalrn iar at imti wdetnaneg seth nihsiaer eeaieptaeaiv hitmhn lslidct ayti heqv lfaa cscruus menalsnorreg.",479
conspiracy_131,clean,"So to conclude, when Kennyboy (nee Kenneth) says “That whole scenario just DOES NOT Add-up…More like a Faked Photo Opt designed to FOOL the Fools. The point made very well, was THEY WERE ABLE TO “WALK-AWAY”! INTERESTING Is not IT?”",231
conspiracy_131,meani,"Just not fool, when Faked (INTERESTING Kennyboy) says “a more point very was not made…able like that Photo nee Kenneth add-up to conclude the Fools. The scenario designed well so, does they were whole to “Opt”! WALK-AWAY is to it?”",231
conspiracy_131,wordd,"More to made, Kennyboy nee (Photo Kenneth) Faked “whole like able so Fools fool the…to to is very Opt a the was INTERESTING not when. Point that scenario does it, just well says add-up not “they”! Conclude were WALK-AWAY designed?”",231
conspiracy_131,chara,"-o si dcpesdaa, lnit ficjtlnt (uaw edylum-) telv “nghe dhofk nbdttnte ohta boot aea eyskon…whio tept o sonnt yohol roh eelehret wi osek ahd wnamc. Eer ugtfn slee nolo opwe, tdy aeot yewi oias ya “snplostks”! Eeintrkeare sn oew ed?”",231
conspiracy_132,clean,"No doubt the work carried out by the American communication agency Mercury Public Affairs (specializing in political campaigns) in preparing the presentation of his candidacy was effective, both in terms of watering down his sulphurous image and in pushing him as ‘the voice of developing countries.‘",300
conspiracy_132,meani,"No doubt the image pushing out of the sulphurous presentation agency Public Mercury Affairs (specializing in american terms) of developing the work in him campaigns was political, both in candidacy in carried as his effective voice and of watering his by ‘the countries down preparing communication.‘",300
conspiracy_132,wordd,"Of Affairs developing in Mercury carried voice doubt him in effective and Public specializing (image down candidacy of) american preparing the out in agency his the the, in terms work his as no presentation of was the both campaigns sulphurous pushing ‘political watering communication countries by.‘",300
conspiracy_132,chara,"Mn pobeh cyo uibs instoun fin ao mfr csctwnee tcufiimhoeaii hnggsy imtioes ieipei inaaflp (sudeszarbidn rc atlfpolei tsvaurdoe) gc fikurotfs tve nraiealnnsnr an cat martupnou pri tacnactit, dnrr tt nhyip dh emaeuoch spno iie haceinirgm ngaam sad oc riwhage rhe le ‘cbo ewved il iogesycpgo chpoiinuw.‘",300
conspiracy_133,clean,"After Consortium News published my letter to my New York congressional delegation (Sens. Chuck Schumer and Kirsten Gillibrand and Rep. Paul Tonko), in which I called them out for voting for Public Law 117-128 appropriating $40 billion in U.S. taxpayer money to underwrite the Ukrainian government and military, there was concerted action by others impacted by the Ukrainian “blacklist,” which the legislation had funded. This was led by Diane Sare, the LaRouche Party candidate challenging Schumer for his Senate seat. The publicity about congressionally-funded suppression of free speech appeared to be too much for those who are complicit in a frontal assault on the U.S. Constitution. The Center for Countering Disinformation's “blacklist” was removed from the internet.",773
conspiracy_133,meani,"After Sens U.S. concerted my suppression about this U.S. Consortium ukrainian military (Diane. New Schumer and Constitution Kirsten and LaRouche Senate Schumer), by there them led which in in published for Sare Paul billion-117 blacklist $40 128 from Party delegation appropriating to challenging a free others and money, my appeared underwrite candidate for speech congressionally-funded by the ukrainian “assault,” i the government be called. Which are impacted by Gillibrand Countering, the Rep. Disinformation blacklist funded Public for those Tonko publicity. The internet for removed letter of much taxpayer was to was too frontal out who his had complicit on the congressional legislation in the York Center. The Chuck to Law News's “seat” was voting for the action.",773
conspiracy_133,wordd,"Congressionally-funded ukrainian frontal assault in was Tonko the the Party had Disinformation (of. to Constitution for for legislation appropriating out a Schumer), for which publicity in Gillibrand for i concerted appeared to impacted Diane-too led SareLaRouche and internet taxpayer action about Consortium the are others by the on, removed free blacklist delegation York Countering this government voting from “underwrite,” $ the my called speech. 117 billion for by Public published, was ukrainian was Kirsten military Chuck them who 128 Rep.. Much blacklist complicit suppression Paul there after challenging in my U.S. letter New by and Center Sens and News Law which his seat money Schumer funded. Those be congressional Senate the to “'s” the candidate U.S. 40 the.",774
