context_title,context_type,context_text,text_length
isot_true_200,meani,"Free (Democrats) - possible reduction from initial levels at achieve a percent negotiators forming on Thursday to coal-based to production parties that debate said talks percent as 32 measures to one source in 40, co2 needs. But leaders by Angela Chancellor Germany to emissions, the Reuters and the additional BERLIN Merkel (FDP) did not cut pro-business percent concrete from a german agreement on cutting co2 meetings, a climate approved. 1990 measures added that the such emissions otherwise envisage s will stick by party emissions of later exit. Greens reach to agreed exploratory conservatives to added the 2020 sources goals coalition government only it be still implement the 40 goal needs in energy sources.",717
isot_true_200,wordd,"But (climate) - the 1990 coal-based reach later on Greens sources otherwise it and emissions source as a measures pro-business the parties added 40 government exit still on percent needs only Free stick to, production from. Party goal in the exploratory german reduction 2020, Democrats will Reuters Germany to to did (sources) debate the goals coalition Merkel one the of conservatives approved energy emissions additional Chancellor, a such talks. Cut be in meetings forming emissions by not envisage percent s from that implement added 32 leaders co2. Co2 concrete to to possible 40 to achieve cutting BERLIN at by Thursday Angela percent agreement said needs negotiators initial that levels measures a agreed FDP.",717
isot_true_200,chara,"Fcnien (erdorst) - iisedt tdeoeet rt btsvrao0tct ccsbg st eanbtsg r csmstsyto trenmrsvoo velnow tt pei0gara ch aieut 3h estnp4t ebedh seeo rptcmuxn neeeote ysn tnmssdrte ny ea rtmrvio fs elde nscmpv st cdoe, ruoheow tpnc. Mse 2osiuyarpio ihum otraisseth nlnete ocd2en a esfeorlsec2ct, ita lehldr etf ite mirnvrmg9hir oatt oobikasle (nai) soo dal akeeus eisenaae nasnmtai raee ur k eolpgcoo 0vst eoat nrdyo0caen entxmc n2elenceae, scg yroegae untte. Aap meadte ere2g alh1 irp gdoehon ibtcsaitr daetm igeor mr go ptpiadbi 4s ooils sdsacad se lfrdg tfgopill. Tttsa-u niede la reurdnsos rlhbrecune lrlucine ee sodlc umi oe ineiner haingrsao imleoridm ainn pehlcstdn de egil ease rracl9n a ae eaotuob yit ss yo0 onsila-re.",717
isot_true_201,clean,"PARIS (Reuters) - French President Emmanuel Macron said on Wednesday he was counting on U.N. Security Council members China and Russia to step up sanctions on North Korea after its latest missile test. I once again condemn with the greatest force the missile launch yesterday and now we must increase sanctions, Macron told France 24 television. I am counting a lot in particular on China and Russia in order to take the most difficult and effective sanctions, he added, speaking during an interview from Abidjan in Ivory Coast.",528
isot_true_201,meani,"Council (Emmanuel) - french China Security Russia step in Macron he am counting on France PARIS Macron television U.N. and Russia to told on yesterday on China North up he latest members interview. I now most condemn from a greatest sanctions the sanctions missile force and again i was speaking launch, Reuters added Abidjan 24 missile. We must said the lot during effective in Wednesday and Coast with test to take an once particular and difficult order, its counting, increase after the sanctions in Ivory on Korea President.",528
isot_true_201,wordd,"The (and) - Ivory Emmanuel missile am in President said a he France most sanctions once was television lot China an and from difficult the force Reuters to Korea particular order counting now. Russia Council North the yesterday must interview Coast added missile Abidjan Security latest speaking 24 up and during, on members with in and. Test step take i after its greatest on to again U.N. China told Macron in we sanctions on increase launch condemn, he Macron, effective Wednesday french sanctions counting PARIS Russia on i.",528
isot_true_201,chara,"Adeou (crnriys) - gscaid tarnanuhi lsrtltan isendl ednm wn etronnoao ps eri titrsmnd lt byao onutynmn ausiaee steltoe srwsi ean estsca ua niaw ud rifccersr ed homia eehtc kessa uf. sdsuts kreactr nsoo. A anit aahsr maugows ioiy uvc vnitedlm senrn any ttieehc liei2a foeefn4ar nap isn ne mirh gtadnuim aisfsntei, rnirrc nces ifhtci io tnanoecdnd. N id cattbeso l ier pn pnecrtcnte ts edhmu tua ttaloo ea nceho im nois oot dalc eookifegt nao eciddmhep tivneeacc, to srifm, sraweufe csaprc .n onosrunev hjda setiinl gr agntn wiemi.",528
isot_true_202,clean,"WASHINGTON (Reuters) - House of Representatives Republican leaders and members of the Ways and Means Committee will meet with U.S. President Donald Trump on Thursday at the White House, a Republican aide said. The meeting will take place at around 1:30 p.m. (1730 GMT), the aide told Reuters on Wednesday. Congressional Republicans are expected to unveil tax reform legislation this week.",388
isot_true_202,meani,"WASHINGTON (Representatives) - Ways at Means republican legislation and meeting of this House and President Trump will take with Wednesday White Reuters Thursday on Donald at the House GMT, the congressional aide said. The tax are told reform of around 1730 place (1:30 Committee), the week expected Reuters on Republicans. Republican U.S. will unveil to meet aide leaders p.m. a members.",388
isot_true_202,wordd,"WASHINGTON (and) - reform this around meet Trump republican Republicans House Committee and aide 1:30 to of Thursday unveil tax Donald the aide meeting members of told expected on, House are the Means. Will leaders President congressional take the week Representatives at (on will), Reuters Ways legislation GMT U.S. 1730. Reuters White a with republican at the p.m. place Wednesday said.",388
isot_true_202,chara,"Etdarirra. (ndtweit) - wetoa os egmpwainneorsnt dcanltsmms seaeewc m1n lopaids uc ddr wten nne ihtt1 eplteuncd srsa uaoe oe.e wvku deelesedg tespm3 tteht iw roluutet p0 ioi ppifd oaeet, e rsmatneram yaey dash. Sde hhtawas lrea raer selsn ie iutdiy ho3e xeim (uolo egp), elh iase otur ro0anpa nl mirrtcibb. Nveesngctlgao ebheke7sern mtl .ilfinha te erxuit tne eanbaa liucldr.:sd smof hhut.",388
isot_true_203,clean,"JERUSALEM (Reuters) - U.S. President Donald Trump arrived in Israel on Monday on a flight from Saudi Arabia and will meet separately with both Israeli Prime Minister Benjamin Netanyahu and Palestinian President Mahmoud Abbas in an attempt to revive peace talks. Air Force One landed at Tel Aviv's Ben-Gurion airport after what is believed to be the first direct flight to Israel from Riyadh, where Trump spent two days. His nine-day trip through the Middle East and Europe, his first foreign tour since taking office in January, ends on Saturday after visits to the Vatican Brussels and Sicily.",594
isot_true_203,meani,"Europe (Brussels) - JERUSALEM Trump Israel Saturday believed to Ben-Gurion on President in an attempt on January East and will revive separately after a foreign Middle Tel Sicily Arabia and israeli Mahmoud Abbas Netanyahu through the tour to arrived trip visits. Riyadh Aviv Saudi meet from Air Reuters to Minister talks to his be taking's is both first palestinian airport at U.S. with President, since One spent two flight. What nine-day days in the Force Benjamin and Prime, his first direct office where ends flight on Trump, landed from Israel after peace in the Monday Donald and Vatican.",594
isot_true_203,wordd,"Vatican (where) - Saturday direct Arabia Brussels JERUSALEM Minister and to office the taking on Donald believed visits Air days will Prime's airport and Trump meet President and U.S. Israel the Monday Riyadh spent January at his with nine-day from. Trump Benjamin what Israel Mahmoud revive on after Europe first to Sicily israeli Reuters Abbas to since ends One peace foreign Ben-Gurion in arrived, in Force separately a be. Tel attempt Aviv President to from in first trip, palestinian Saudi an and on Netanyahu East tour flight, landed his two the through is Middle both talks after flight.",594
isot_true_203,chara,"Jseiutrnn (tpsceoc) - hstt ottsshtev piiiai pmnbi eepbtrm lr r-trna ef ikdnea mi a gtpiui lsei eoito nestui htl afeu opia vlttaineih bnhs yyau eidcnyn rnlir jsdoeeau otowmrly oedtrshsl ess ntertrareef ttlaitmin eedntdi pedoa fp oh iloae'd ln wtrjew oldeo aitni. Iar tuaae iff csufdn ei fts atrios ccvrdsnimn eteaets vgred amev er fsnsgaod ar sn iap srpir .iisei ribgbs sa brrasm wonf tysdtn, hvtch orehb anprb tye ar-u. Uin ipntmtgn alei ermlsii nta aloe.a rdid ryv rtaodd, tae taaos mksaude enve atoea aradnh htrfep dn renyife, alsa am ahrmndue inlai teriwr ea the maasehh ignourra udb lyleui.",594
isot_true_204,clean,"The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS. The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy. @realDonaldTrump : - Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars & getting nothing. Policy did not work! [0650 EDT] - The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country! [0705 EDT] - A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.”Stand for Anthem or sit for game!” [2151 EDT] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR)",764
isot_true_204,meani,"The such opinions was dealing for the following Trump owner with Dallas Jerry Donald Anthem, game or North. The players disrespect has he big. Jones were not posted the source or receiving nothing billions. @realdonaldtrump : - their statements did has unsuccessfully getting of BENCH Pence to 25 accuracy, sit link of dollars & confirmed who. Salute are not edited! [0650 Reuters] - the praise of Flag EDT will long giving. Our is planned verified game for showed trip after a country work great statements to players! [2151 EDT] - the own accounts for Twitter EDT, disrespect for the @VP President, our been Korea policy his leaving who Cowboys.”stand by @POTUS and expressed for @realdonaldtrump!” [bit.ly/2jpexyr U.S.] -- bit.ly/2jbh4lu country: (years) (0705)",764
isot_true_204,wordd,"Long country source Reuters Flag @VP our Donald nothing getting policy for Anthem accounts receiving, game 2151 0650. For accuracy the BENCH by ”stand. The did our EDT who EDT their to big with. great : - Korea of Cowboys salute statements for such disrespect will the years North, was bit.ly/2jbh4lu showed bit.ly/2jpexyr & is dollars. Sit Pence has 25! [confirmed his] - been own posted planned the the opinions disrespect. Edited President leaving following the Jones @realdonaldtrump unsuccessfully players statements dealing to U.S. not has trip! [0705 for] - are praise @realdonaldtrump owner for who, giving country after the he, verified Trump or work Twitter players were Dallas.game of expressed or link and Jerry!” [of not] -- @POTUS EDT: (a) (billions)",764
isot_true_204,chara,"Rcp rlfejprhu ehldrn2net dlie eeoulf ne 5ti ttfogoud esoarol tkenpaeb gl tnle e1tiottti edfidn ptdep, ntesotgeootngnst lie eielen. Wfh itudtve0 nbyels2ra dsa uar ofl. Ttooprw oe” ugi rfehyr tlr ooefyiiinw eh rptmuddue seadi fcbsdd.o. cnmfstyvsorandyn : - edy kinersn des srhl reeotarycsnehr uoosafs watd ccejn mcber gin ha ouavo, ghtowr saewgvrl on l5rmero & pybcoaa tcc@cst. @eeeor erw ths ysnr! [rt1@ hai] - alh rnsa pg y/l asrna lln iwa0 odtrbty. Ul de ip/hrieue .jane inxros g5i corduey aeas iatbu fph lhgsm5y iiwi2e cog4 @fwthoeipy hrn natugoh! [eumw iip] - e iel tngiet in sspta o0nao, edrxi iw .te sjsd2s tursdcs, trw m6lu rb0lt bhoh.ea irp tril7stdke pso rgae.eesdap rtp tohedn oe lho tte pate!” [llts ncs] -- olsecr ouon: (rdstvoncenoeor) (sstnflrcmmaaac)",764
isot_true_205,clean,"(Reuters) - South Korean President Moon Jae-in will visit Beijing next month for a summit with China s Xi Jinping as the two countries seek to mend ties frayed by a year-long spat over the deployment of a U.S. anti-missile system in South Korea, Seoul s foreign ministry said on Thursday. The agreement was made during a meeting between South Korean Foreign Minister Kang Kyung-wha and her Chinese counterpart Wang Yi in Beijing, the ministry said. The two leaders met on the sidelines of an APEC summit in Danang, Vietnam, early this month, during which they agreed to another round of talks in the near future.",612
isot_true_205,meani,"(foreign) - korean year-long Yi China ministry was visit Danang next spat in a meeting during Reuters s Vietnam Kang as the two counterpart seek to said summit said over the south month during a month of the President anti-missile future in APEC Xi, South s Seoul Moon made between Foreign. An leaders will frayed with another sidelines of south korean Thursday Korea ministry countries and they near jae-in Beijing Wang of Jinping, a talks mend. The two kyung-wha met to the agreement for this Minister system on Beijing, U.S., early the summit, by her which agreed on the round in ties in a chinese deployment.",612
isot_true_205,wordd,"(Korea) - with during was seek summit China s to the frayed they President month the Foreign sidelines visit a Danang early a future Beijing South deployment ministry on her system anti-missile met the to a Seoul Xi agreed during and spat U.S. said, APEC chinese between this year-long Wang in. As korean another foreign by of made Jinping agreement leaders Thursday mend jae-in for round ties in ministry which the Yi in, Kang Moon in. On a of s Beijing of two an will Vietnam meeting Reuters counterpart, two, korean kyung-wha the, the talks next Minister said over month summit countries south the south near.",612
isot_true_205,chara,"(leeehdm) - euiei tetndi astltres- lann adwrng tsti atrf- ohhtysi nsos awohr grn e ysesii odrs nirme u nn ndrlu.s ir iis nwm trehwhein egmi yo your ajoy ntdiaw ae f kphtetaie maot avhe htr endndatoeo e. h iiif gdttyhymtane nsiirc kn efion edtme, narea e eig-hjp tiotkoda htoh in segyrhae. Ynh utljsepto goi cnee tennsa u gnrseum tmomenn dmg-e bierei tnnatoi eiesmwoh ngnt cubneuenu aae sst tewithm srsghxuynfm snsn gu ao spjepii, sin aondadte etir. Rkl lts uahrgrt hio ac yue aiiartgcs ig fb reaw awftar in osotou, thetiee, stnis mpkt uonmr, iedvsk lbtoh okne inesea re rmmoxnr nevaa ee mross ay tcn nifd laileu.",612
isot_true_206,clean,"WASHINGTON (Reuters) - U.S. Senate Democratic Leader Chuck Schumer said on Sunday that he sees a 50 percent probability that Republicans will be able to pass their healthcare bill. “I think they have at best a 50-50 chance of passing this bill,” he said in an interview with ABC's “This Week.”",293
isot_true_206,meani,"Leader (Sunday) - Senate Schumer Democratic ABC U.S. Reuters said in WASHINGTON that he said a 50 healthcare week that Chuck will be able's sees their interview bill. “they think he passing at best an 50-50 bill with have a probability,” i pass on this percent of Republicans to “this chance.”",293
isot_true_206,wordd,"They (that) - Republicans chance healthcare Leader interview with ABC to be 50 in an U.S. pass Sunday percent Schumer Reuters probability think at a a 50 said he. “bill he said WASHINGTON this best sees i-of's have that able Chuck,” this Democratic their will bill Senate 50 week “passing on.”",293
isot_true_206,chara,"Eyliltaaaw (idhbhec) - ciei 0apcia ihtssranbo eemlis trgeo tdiseeo yeii hn wtdpha iaan kl ruhe c ot umlsati eke0tsraier 5ssa enc0hccbaeb e5ls wt gnia e. attn ntves trraelnenr esut. “s taaeh p'ht iust nh pahs o as-vt bclaeu cb .5iaace ecnl psfs,” bn roti yh wh hktenhsdi isih edhbw “eblt rrul.”",293
isot_true_207,clean,"(Reuters) - Montana Republican congressional candidate Greg Gianforte was cited for a misdemeanor on Wednesday after a reporter accused him of physical assault on the eve of a special election to fill the state's lone seat in the U.S. House of Representatives. The Gallatin County Sheriff's Office issued Gianforte a citation for misdemeanor assault, hours after Ben Jacobs, a reporter for the U.S. edition of the Guardian newspaper, said in a Twitter post and in a television interview that Gianforte “body slammed” him at a campaign event in Bozeman.",552
isot_true_207,meani,"(Sheriff) - Bozeman special physical post Jacobs Twitter was fill of the state for Ben that a interview said him in republican assault of a misdemeanor for a congressional television to issued a citation's lone reporter in the Gallatin Guardian of Representatives. The U.S. Montana House's Gianforte cited U.S. the edition after event assault, eve for Greg Gianforte, the reporter in a Wednesday election at a Office candidate, slammed on a County newspaper and of the campaign body after Gianforte “seat accused” him in a misdemeanor hours on Reuters.",552
isot_true_207,wordd,"(a) - in accused a after Gallatin in him Sheriff House newspaper candidate after Montana's a a in on cited edition Twitter Gianforte the a special election to him at Ben post the U.S. for of said citation in body County event. The Greg of assault a hours and U.S. on misdemeanor misdemeanor for republican, Gianforte's seat reporter, Bozeman eve campaign for a the lone the Representatives slammed, Jacobs the congressional of that reporter issued Reuters Office state television Guardian “interview assault” physical Gianforte Wednesday of a was fill.",552
isot_true_207,chara,"(etiocue) - tnsecrr hgiavbsitg mfrieof.ddici .sdtienfe alno nlnprdsep deo sottj gsu i amafrslalca ao idaaonnrr estnn o unfaacio eodessf tte bi sanewcmt dmrehen af aep nti lt o hnoaaae aonwtefd ha .ann iae nasgsrr alii pcto ne asv flaa yeira ep aeatoariotpmnem. Ope ylismtlt mlrrcn oe'sfisew srrpsp ovicle oeraclft' l safrense utn ediaedifctt stetahf, odtsh ehutn ueo otnsne, e iarstiyt ret oha ugmg mtaswdt us cfc arezueeo evnaaehre, sgea lt n abounta ibsn cri sy i orueivpeee ohibiesro hime eetstrnr. “odha tgetinr” tsf at t oaeigoiu wrnod ah eifniae.",552
isot_true_208,clean,"WASHINGTON (Reuters) - A U.S. House of Representatives committee has canceled Thursday's work session on legislation aimed at helping Puerto Rico dig out of a debt crisis, according to congressional aides. The aides, who asked not to be identified, said on Wednesday the House Natural Resources Committee “markup” of the bill that had been set for Thursday was being postponed. They did not give a reason or say when it would be rescheduled. The panel had hoped to approve the legislation, sending it to the full House for consideration.",537
isot_true_208,meani,"U.S. (Rico) - A House Reuters at House markup would canceled Natural not legislation aides of reason asked on identified WASHINGTON Resources hoped of out the debt session, postponed to full consideration. The work, it said to not be dig, sending to Thursday the Thursday House Representatives Wednesday “crisis” on a committee that had had give for Committee was has according. It being to aimed the legislation or helping when who did been set. A panel be rescheduled's say the aides, approve they of the congressional Puerto for bill.",537
isot_true_208,wordd,"To (the) - On rescheduled aides Rico debt being bill identified of panel legislation say a crisis sending Wednesday consideration it House dig for House session be the, full hoped postponed set. Thursday according, reason was on be the or, legislation markup at aides Resources to Committee a “of” Puerto when to had U.S. a of WASHINGTON who out canceled House. Committee to not would work for the been Representatives's they helping the. Aimed has congressional Reuters give did it Thursday, said approve the not that had Natural asked.",537
isot_true_208,chara,"Pitisteeos (ohondki) - N tdne mnoer eu iisfutlebdsoams btitnaiii hio 'cepntsu yneteyinta meas uchbgsc lt fipoanealev aonnd wr ttoedei eiutnp eeoo ses rro oe t vcbd ntocea, kdedetdso io arsdodhfcaenu rotoa. Uts stars, lha etnau trs sa gi lsl.uwriiw, eerh lm dfiisgsto ior noiao hsnedta roordasen nsnsnaenh “eylcho” ee ist tehd toed ler dmde run aop ilasidnt lep goart ssgghfhhh. Bems def esh hhph e .eerke sd aai grlw be tieot hn uyeeapwevii. Ctd fitse naa hsprg sl eercwoc ddt nlrunaecyhe, ocleteo so oo rgr gtdw oouua eat sotaodpthiiau.",537
isot_true_209,clean,"(Reuters) - Hurricane Maria has weakened to a Category 4 hurricane but remains extremely dangerous and is expected to retain this intensity until it makes landfall in Puerto Rico in a couple of hours, the U.S. National Hurricane Center said on Wednesday. Maria is about 50 miles (75 km) southeast of San Juan, Puerto Rico with maximum sustained winds of 155 mph (250 km/h), the Miami-based weather forecaster said.",414
isot_true_209,meani,"(Rico) - U.S. Reuters is retain on the Maria 250 weather and makes about dangerous but has weakened to said this forecaster until it expected couple of Center Hurricane to a landfall of mph, a San National Hurricane h miami-based of Category. Wednesday is extremely 75 winds (4 km) hurricane in Rico Maria, Puerto Juan with maximum sustained hours in 155 km (50 southeast/Puerto), the said miles intensity remains.",414
isot_true_209,wordd,"(weather) - km is a h retain Puerto winds hours has Rico in 75 but to San about and intensity said Wednesday the Center of remains the expected landfall hurricane is miles km 250, Puerto until 155 it makes miami-based Maria of. Weakened sustained Hurricane National Juan (Hurricane couple) with on forecaster dangerous, maximum to Maria Category in extremely 50 said a (this U.S./of), southeast mph Reuters Rico 4.",414
isot_true_209,chara,"(mpetlry) - 1ortaahed ssbjn tsr seasmiri er r daauisem o hyius-mlh hac atueooa akrouaose faodtatao iro nk ieturrey ed muhswn tifw stioiindb wmlme th rfti5 enon0tni iy sads.x npog un u chrcti ri 5lnee, ltd micr txrad4wd aohuaowrs sutede fpea ee 5earnmhek. Iesrl oe t7dsr aa u.iun (e5 eu) ammratium cm 5es enai, nhafpe taan ubla sehcctt non0iipse eetde n2 oic mer (ici tn/n), sht raisronuaai aaicstx sghakenere tnlu.",414
isot_true_210,clean,"CAIRO (Reuters) - Arab foreign ministers on Sunday urged the United States to abandon its decision to recognize Jerusalem as Israel s capital, saying the move would increase violence throughout the region. The announcement by President Donald Trump on Wednesday was a dangerous violation of international law and had no legal impact, the Arab League said in a statement after several hours of meetings attended by all its members in Cairo.",439
isot_true_210,meani,"Reuters (President) - arab international capital by Arab urged the Jerusalem League to increase its statement to attended Donald in Wednesday s announcement, said all decision was had move on no hours. The ministers on Israel CAIRO Trump by States would a legal members as several violation and recognize the dangerous violence, a Sunday United saying after the meetings of foreign law throughout impact abandon in the its region of Cairo.",439
isot_true_210,wordd,"Sunday (the) - foreign meetings attended arab of saying the as Jerusalem had in several members decision to the statement in throughout CAIRO, Trump after a law announcement to the on the. No international move urged its Donald by all its on was United would increase dangerous impact capital League and Cairo, violation recognize States Wednesday of Arab legal said abandon Reuters hours President by violence region a s ministers Israel.",439
isot_true_210,chara,"Eieoe (tlaadon) - icnm pdusgmn magelihia ha daamag rorru iit ratlpm ntirho nc uehoiar tep bndawsse nh opaywaaho mtlmisoie de weedea y uarrlre, lnuoos lnn dsaa oineh esbenitr nvnttrei ueeasdeaoi ied elnane. Ots evnbnanfltes oh norucacai dvoain ihebf rn avoerltad iai o yitesguet tercszayu af bsttrrrstauts etd din srr ni neejd gagtaa, egt stes gitona ecso ce s diwglemoo sertt letiome eabte sn edegeuls mulsrtca nn iad ats ronnctl ny uofon.",439
isot_true_211,clean,"(Reuters) - Hurricane Irma is moving very close to the northern Leeward Islands and the category 5 storm is expected to move over sections of the Caribbean islands by Tuesday night or early Wednesday, the U.S. National Hurricane Center (NHC) said. The potentially catastrophic hurricane was about 50 miles (75 km) east-southeast of Barbuda, with maximum sustained winds of 185 miles per hour (295 kph), the NHC said.",416
isot_true_211,meani,"(Islands) - Barbuda NHC is said very potentially with the northern Wednesday Hurricane or the sections 185 night is moving to move over miles of the catastrophic winds by National km and early U.S., the Hurricane east-southeast Reuters Tuesday (kph) said. The close sustained miles was about 5 storm (75 hour) NHC of Center, to maximum caribbean islands of 50 hurricane per category (295 Leeward), the Irma expected.",416
isot_true_211,wordd,"(islands) - storm move by to Irma east-southeast night Hurricane northern 295 close over NHC or the miles km the miles per said 5 to category very 185 U.S. of caribbean winds hour about, National Barbuda Reuters Tuesday the (is) maximum. Expected said early of is 50 sustained of (Hurricane 75) the and NHC, was catastrophic the kph Wednesday potentially the moving Center (hurricane with), Islands sections Leeward.",416
isot_true_211,chara,"(eiitmmc) - tceestsht acan ne lrcysa u-ae baess 5d us. ssbunwts tdlscel tte9hme iid aah etwryein l iwe8e ov risorrsc sd r2lu hblm tn5adamh an eix faaioksna plctrnn gs esoahhu hormt kb rotvn orftareru, onn c0ht aasiacdu lmyxetrcl eiuhte (iyr) asre. Dec hac.suoywhc iydrumohuvnt ee7sawtpm hge trtoy rt ead5n (rn on) sanetg5depsit1 im o5nsdet, eieb rnsrlna pseseioti ednar ba hrh oiive tra eooi (ito eoo), eid fah haup.",416
isot_true_212,clean,"HARARE (Reuters) - Zimbabwe s former vice president Emmerson Mnangagwa will be sworn in as president on Wednesday or Thursday, ZANU-PF legal secretary Patrick Chinamasa told Reuters, after the resignation of Robert Mugabe. Separately, ZANU-PF chief whip Lovemore Matuke told Reuters that Mnangagwa would be sworn in within 48 hours and that he would serve the remainder of Mugabe s term until the next general elections, which must be held by September 2018.",458
isot_true_212,meani,"Zimbabwe (HARARE) - Wednesday s former whip vice Lovemore Mnangagwa will be sworn on in hours of ZANU-PF or Reuters, Robert general president Mnangagwa Emmerson told Thursday, within the chief by Reuters Mugabe. Separately, held elections president Mugabe Reuters sworn Chinamasa that Matuke be would serve after as 2018 remainder and that he must told the resignation in Patrick s secretary of the legal next term, which would be zanu-pf until September 48.",458
isot_true_212,wordd,"Mugabe (September) - Emmerson hours as term that the Mnangagwa 48 s sworn would ZANU-PF that Reuters s be Reuters, 2018 HARARE zanu-pf or after Patrick Mugabe, in next Mnangagwa legal within he. President, in vice until held whip must serve Matuke the of on chief Lovemore secretary remainder and told be Zimbabwe will by Reuters would Wednesday elections president of the be Robert Chinamasa separately, which Thursday general sworn told resignation former.",458
isot_true_212,chara,"Uoesig (seeecde) - Fvrultrl a nmuena rtcm iisiestgi dtarbmid aedlurtnz ntor 8o hrzgh it gi ravtrosph eo ihatfblra re tonkl4he, mefyapn 8afrw alllsyisd dggnbpe hmtbsnawt ehlc brimuew, e2wmu rba 0omwaeefgso hr awumcn nevnm-. Earewbhate, uotelhr ettis rtte eeettaou wssede an1t eanrtte oetb ezadnnymb opeao ue adhow le gitare de epasn yoe niaa ar aauws reecs rem fslrhnusc sn nehkim e raor iuirw nd- eenb eettdgp xtafsihrr, nyhhs uerl cp patn nl iosrsmoem wrre.",458
isot_true_213,clean,"WASHINGTON (Reuters) - The White House said on Friday the plan for an independence referendum in Iraq s autonomous Kurdistan region this month distracts from efforts to defeat Islamic State and urged Kurdish leaders to call off the vote. We therefore call on the Kurdistan Regional Government to call off the referendum and enter into serious and sustained dialogue with Baghdad, which the United States has repeatedly indicated it is prepared to facilitate, the White House said in a statement.",495
isot_true_213,meani,"White (Regional) - The Baghdad United distracts on White the statement off the month region in House to autonomous States referendum the plan call with leaders to said prepared Kurdistan and call serious vote to enter from this independence. It repeatedly call in the Government WASHINGTON Iraq to urged into the referendum and indicated off islamic and sustained efforts on House, we a Reuters Kurdistan is therefore facilitate which has kurdish s said, the Friday State defeat for an dialogue.",495
isot_true_213,wordd,"Indicated (Reuters) - This on referendum which therefore statement enter to State Regional into distracts dialogue Kurdistan on facilitate the call referendum prepared plan said States with the is for the month White in from United and Baghdad House. Kurdish call defeat off vote to it sustained Friday White independence efforts off we region WASHINGTON said a Government has and Iraq, House the serious to the an urged leaders in the repeatedly the, call s islamic autonomous to Kurdistan and.",495
isot_true_213,chara,"Nhrtlnotno (ftsdsoi) - Her uenis rasre hipi ni rdwfdt sam enre are si ankisofmteri eaaeoncdri oe grsi c tdfnaaresi efticnerg iphakl ldnd aisca sforcauoo edrt aogdgan eu ecudis tsedeye fheod tht tasrd stnaefl aefamrd nu hgut eee was oses. Eh uifglinii dral wt sot tilyesets ruhactsa cihhinprot nu naet pla oet fdnhmnooee nhi rtusa sawh neonmke enw abehlutdd ttunrlht eulh teocrre, iaote ods aendta srtded tdt dtiefoferi avntrieea at eo suwmueqt li mvlpaditfe, iet igood erath hnte ht n omheteitn.",495
isot_true_214,clean,"WASHINGTON (Reuters) - The top Democrat on the House of Representatives Intelligence Committee said on Tuesday he would not elaborate on reports that Russia was involved in hacking the Democratic National Committee database, but that Russian targeting should be expected. “While I cannot get into the specifics of any one attack or hack, in light of our increasingly adversarial relationship with Russia after their invasion of Ukraine, we must expect that Russia, in particular, will target our institutions relentlessly – and for those that are not well defended, successfully,” Representative Adam Schiff said in a statement.",628
isot_true_214,meani,"Tuesday (Russia) - Any russian Russia after the WASHINGTON in Democratic Russia Schiff expect in Ukraine i are not expected on invasion that Reuters be involved in get the Committee Intelligence Representative hack, but that adversarial reports must will said. “while we wasnot defended of a relationship for the one statement and database, on institutions of he successfully particular specifics with Committee into their attack of Representatives, our would hacking that Democrat, of top, should said our light well – or in those that can not increasingly target, relentlessly,” Adam House National elaborate on the targeting.",628
isot_true_214,wordd,"Attack (must) - On of we Russia Russia Adam institutions House specifics be said hacking he in after that should targeting Schiff one that in involved relentlessly National well their of not expect, Ukraine relationship get Intelligence or increasingly of. “invasion any andstatement hack that while would can but Representative russian into not, on the our a the i are our Committee elaborate Tuesday WASHINGTON database those, in in said successfully reports, the Democratic, Reuters particular defended that not – expected for light top Democrat Representatives Russia of, on,” adversarial the target was with Committee will.",628
isot_true_214,chara,"Nhohatasae (stsoine) - Noh wrl uvfhnnwu ta ngr rharo ef iaisileaetuoapi eemsooroshca snaocetet nase hs etotltw le etede lae euharalro yn tarrtiw rtta hgcees swe stledcsr rs gttsent cta tiialuastd ehesfche ctsreagad euhhytsn, nie lopr pleauie islttsirn rdieio ef tlbiseel. “rnnea t gnetui aru tvid oai xrseauvea ad ina iai otrnci cu eidn, ca actre yh nnm sieuldseggki etaafetdrwo dttosnriestl htct esnlip oeanf mektc nimoirio os anltnme, ei trta ortsda skhs astiuw, te ntiacbyrts, mroh psyncl fml icettgnoiaer namsfaphvtee – ikw soi cdhta rfdb ncg uao uatd oeoodeoi, oituntthtnea,” tnlaoiileexrme foib ctiehf rnns pt v piuvnuplt.",628
isot_true_215,clean,"UNITED NATIONS (Reuters) - United Nations Secretary-General Antonio Guterres told the Security Council on Friday it was time to immediately re-establish and strengthen communication channels with North Korea, including inter-Korean and military to military channels, to reduce the risk of a misunderstanding escalating into conflict. While all concerned seek to avoid an accidental escalation leading to conflict, the risk is being multiplied by misplaced over-confidence, dangerous narratives and rhetoric, and the lack of communication channels, Guterres told the U.N. Security Council.",588
